"","","","","classificacoes"
"41",0.290268915146163,0.316327562748673,0.427163815797814,1
"42",0.235976846582049,0.0763743495885916,0.025457883533048,3
"43",0.420916876900106,0.286736835485042,0.598118265930849,1
"44",0.134705888845788,0.0737367646877595,0.109796599535102,3
"45",0.0639137509960718,0.257898556288002,0.12156866113867,3
"46",0.361738548423467,0.151763954779526,0.467671139886061,1
"47",0.219617226463851,0.153279353070815,0.0454493090179928,3
"48",0.378540901905741,0.454091111792607,0.335727806380106,1
"49",0.130389698138426,0.44263024672998,0.440376229471313,1
"50",0.322312598851694,0.223036935030181,0.311067087585764,3
"51",0.579263104069094,0.338366308874959,0.401719702569718,2
"52",0.15048797000278,0.0574164154590256,0.0263293045235385,3
"53",0.51295642658825,0.176596626284244,0.519480151828979,1
"54",0.511921713216257,0.266550425161941,0.416655630484218,2
"55",0.451853122425571,0.211407976280254,0.692730016481274,1
"56",0.291917374431258,0.115578294712578,0.0576406989792515,3
"57",0.29357290181932,0.281204572953946,0.606081290519405,1
"58",0.0788310965127257,0.152914805699506,0.309334979414005,3
"59",0.383300565357575,0.159349253814176,0.203759621939649,3
"60",0.336107332193569,0.344304742693208,0.235619039330607,3
"61",0.381613919746631,0.235304650673657,0.429466708600944,1
"62",0.0211623435665963,0.102847131934227,0.0803883641122237,3
"63",0.241856640960813,0.167300372711859,0,3
"64",0.619805155259688,0.198362170153119,0.86887559298536,1
"65",0.248566888705707,0.247193861248545,0.300481377103446,3
"66",0.221185368075253,0.0949874547154333,0.0308671621103248,3
"67",0.707668254767233,0.359073328094162,0.23287012237067,2
"68",0.254110669369729,0.122561426505391,0.0293470419106641,3
"69",0.192025569217343,0.233302518757688,0.0377940523241595,3
"70",0.412797020504636,0.387229009022418,0.288102672029352,2
"71",0.638628042585741,0.296524691532487,0.329994506397267,2
"72",0.412271290502531,0.335906613566531,0.434983897458477,1
"73",0.0454016294677465,0.14933094556522,0.218023943179997,3
"74",0.864752545878598,0.378097071117038,0.28981195550293,2
"75",0.450471242015024,0.210447895209913,0.35183428119553,2
"76",0.0270335520367811,0.37592159044105,0.183280531323132,3
"77",0.343280665296279,0.297799071049914,0.205940379647407,3
"78",0.265439038657649,0.289027971269815,0.3873229702494,1
"79",0.14622483341385,0.397507291446567,0.616894752456144,1
"80",0.498858738591357,0.388226460697743,0.325595153043282,2
"81",0.263806666352207,0.316532925732548,0.304192182977178,3
"82",0.651543318112818,0.289757359291675,0.358691101438572,2
"83",0.47609283329983,0.411051256565352,0.56564992546621,1
"84",0.436840035538063,0.315307944511022,0.334705411025116,2
"85",0.716887934103479,0.338819121535332,0.222279271496499,2
"86",0.692098530941485,0.327323845352289,0.197621641721109,2
"87",0.425935507567609,0.328943429203785,0.497835907180794,1
"88",0.820912864281635,0.330512692621625,0.366485595216743,2
"89",0.570438507450664,0.358536092395263,0.247216688561586,2
"90",0.16605258739657,0.250388642524839,0.050699175520894,3
"91",0.978997095557229,0.314197500356178,0.376508258790208,2
"92",0.378580052387285,0.352884874821888,0.630748369329997,1
"93",0.154634405469387,0.104710887906465,0.0406398741576375,3
"94",0.281476100317066,0.213176807752574,0.10659251946683,3
"95",0.498211929412934,0.256765405519124,0.576869870416821,1
"96",0.750207589228461,0.334620771243246,0.171049787921202,2
"97",0.435161093747534,0.432985924359727,0.607468673485813,1
"98",0.469246333472669,0.259754037895312,0.462784396460271,1
"99",1,0.3389940026882,0.462995552646608,2
"100",0.252919451851909,0.334444825909103,0.796953304799441,1
"101",0.335360148765207,0.258039538909216,0.937446887703044,1
"102",0.413173016225568,0.124504521619357,0.121202265262054,3
"103",0.42862618570493,0.408470771883736,0.25096956809139,2
"104",0.375713219451963,0.43570483835158,0.313725124780355,1
"105",0.479527627460545,0.349920244411469,0.363692708046802,2
"106",0.445318975105588,0.451904113637889,0.291107006218963,2
"107",0.402804636701273,0.395623404985806,0.430497032903458,1
"108",0.336814900418561,0.223443693513736,0.265639052813914,3
"109",0.116936689419503,0.388260630792214,0.241689113738993,3
"110",0.80123484110926,0.292199480637543,0.285741234443742,2
"111",0.139970761971829,0.465157286959536,0.474952806167653,1
"112",0.252096825602565,0.273055686410356,0.318662446816147,3
"113",0.3724482289966,0.288086326266983,0.213920611745684,3
"114",0.250669463500197,0.306833515793247,0.406205138428989,1
"115",0.877956460379909,0.271369669409534,0.354131207178308,2
"116",0.681504473775883,0.378760562347556,0.324463259402478,2
"117",0.0617159647521583,0.0257470742422492,0.0440282360044079,3
"118",0.101006918874401,0.330547412747705,0.000328362583449375,3
"119",0.289339678858331,0.278456774640494,0.502010807421454,1
"120",0.489289921542362,0.249592397408863,0.36878591483035,2
"121",0.0336344034533619,0.601380620345267,0.00751802120963267,3
"122",0.455265058990684,0.286983890249673,0.414923022924625,1
"123",0.304707569264591,0.293850500251565,0.677878676152242,1
"124",0.2068879396149,0.385951430267281,0.403584549510542,1
"125",0.0567912474367341,0.192239267337954,0.0641100732518049,3
"126",0.222719628548119,0.334112258635672,0.324764947558761,3
"127",0.209972987296926,0.157767757528498,0.00947217962959884,3
"128",0.0280723846541095,0.105864343535419,0.0249111218703815,3
"129",0.191399280314639,0.271394390890299,0.530152882367183,1
"130",0.405021753703269,0.265595677143661,0.744646523704702,1
"131",0.572132135961549,0.299932681339556,0.633401785725413,1
"132",0.42325151103066,0.279511935426787,0.556139239674023,1
"133",0.830095371312717,0.253024680954536,0.340625770629903,2
"134",0.407260090392137,0.226526433889178,0.413139419140952,1
"135",0.271603913870163,0.338309448241808,0.422724719149627,1
